LAPS,TIME,GAP,INT.,KPH,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE,QUALI TYPE
13,1:53.213,0.561,0.074,190.886,8.0,6,V. Martins,ART Grand Prix,Baku,Qualifying Session,15:58:40,Round 4 ,2023-04-30,Unique
13,1:53.297,0.645,0.084,190.744,9.0,3,Z. Maloney,Carlin,Baku,Qualifying Session,15:58:37,Round 4 ,2023-04-30,Unique
13,1:53.459,0.807,0.162,190.472,10.0,22,R. Verschoor,Van Amersfoort Racing,Baku,Qualifying Session,15:58:24,Round 4 ,2023-04-30,Unique
11,1:53.637,0.985,0.178,190.173,11.0,25,R. Boschung,Campos Racing,Baku,Qualifying Session,15:58:42,Round 4 ,2023-04-30,Unique
11,1:53.639,0.987,0.002,190.17,12.0,20,R. Stanek,Trident,Baku,Qualifying Session,15:58:22,Round 4 ,2023-04-30,Unique
11,1:53.750,1.098,0.111,189.985,13.0,12,A. Leclerc,DAMS,Baku,Qualifying Session,15:54:25,Round 4 ,2023-04-30,Unique
10,1:53.920,1.268,0.170,189.701,14.0,24,K. Maini,Campos Racing,Baku,Qualifying Session,15:37:49,Round 4 ,2023-04-30,Unique
13,1:53.965,1.313,0.045,189.626,15.0,23,J. Correa,Van Amersfoort Racing,Baku,Qualifying Session,15:58:44,Round 4 ,2023-04-30,Unique
13,1:54.150,1.498,0.185,189.319,16.0,14,J. Doohan,Invicta Virtuosi Racing,Baku,Qualifying Session,15:53:54,Round 4 ,2023-04-30,Unique
11,1:54.217,1.565,0.067,189.208,17.0,11,A. Iwasa,DAMS,Baku,Qualifying Session,15:54:29,Round 4 ,2023-04-30,Unique
9,1:54.291,1.639,0.074,189.085,18.0,10,I. Hadjar,Hitech Pulse-Eight,Baku,Qualifying Session,15:53:51,Round 4 ,2023-04-30,Unique
11,1:54.409,1.757,0.118,188.89,19.0,21,C. Novalak,Trident,Baku,Qualifying Session,15:42:22,Round 4 ,2023-04-30,Unique
12,1:54.683,2.031,0.274,188.439,20.0,16,R. Nissany,PHM Racing by Charouz,Baku,Qualifying Session,15:54:20,Round 4 ,2023-04-30,Unique
12,1:55.548,2.896,0.865,187.028,21.0,15,A. Cordeel,Invicta Virtuosi Racing,Baku,Qualifying Session,15:42:05,Round 4 ,2023-04-30,Unique
10,1:21.053,-,-,148.214,1.0,7,F. Vesti,PREMA Racing,Monte Carlo,Qualifying Session,15:51:27,Round 6 ,2023-05-28,Group B
10,1:21.105,0.052,0.052,148.119,2.0,5,T. Pourchaire,ART Grand Prix,Monte Carlo,Qualifying Session,15:51:39,Round 6 ,2023-05-28,Group B
10,1:21.463,0.410,0.358,147.468,3.0,3,Z. Maloney,Carlin,Monte Carlo,Qualifying Session,15:48:32,Round 6 ,2023-05-28,Group B
10,1:21.576,0.523,0.113,147.263,4.0,9,J. Crawford,Hitech Pulse-Eight,Monte Carlo,Qualifying Session,15:51:34,Round 6 ,2023-05-28,Group B
10,1:21.796,0.743,0.220,146.867,5.0,11,A. Iwasa,DAMS,Monte Carlo,Qualifying Session,15:51:23,Round 6 ,2023-05-28,Group B
10,1:21.809,0.756,0.013,146.844,6.0,15,A. Cordeel,Invicta Virtuosi Racing,Monte Carlo,Qualifying Session,15:51:17,Round 6 ,2023-05-28,Group B
10,1:21.835,0.782,0.026,146.797,7.0,23,J. Correa,Van Amersfoort Racing,Monte Carlo,Qualifying Session,15:51:03,Round 6 ,2023-05-28,Group B
10,1:22.088,1.035,0.253,146.345,8.0,21,C. Novalak,Trident,Monte Carlo,Qualifying Session,15:51:07,Round 6 ,2023-05-28,Group B
10,1:22.097,1.044,0.009,146.329,9.0,1,D. Hauger,MP Motorsport,Monte Carlo,Qualifying Session,15:50:47,Round 6 ,2023-05-28,Group B
10,1:22.182,1.129,0.085,146.177,10.0,25,R. Boschung,Campos Racing,Monte Carlo,Qualifying Session,15:50:51,Round 6 ,2023-05-28,Group B
10,1:22.721,1.668,0.539,145.225,11.0,17,B. Benavides,PHM Racing by Charouz,Monte Carlo,Qualifying Session,15:51:13,Round 6 ,2023-05-28,Group B
10,1:21.231,-,-,147.889,1.0,6,V. Martins,ART Grand Prix,Monte Carlo,Qualifying Session,15:29:49,Round 6 ,2023-05-28,Group A
10,1:21.432,0.201,0.201,147.524,2.0,14,J. Doohan,Invicta Virtuosi Racing,Monte Carlo,Qualifying Session,15:29:36,Round 6 ,2023-05-28,Group A
11,1:21.639,0.408,0.207,147.15,3.0,22,R. Verschoor,Van Amersfoort Racing,Monte Carlo,Qualifying Session,15:19:59,Round 6 ,2023-05-28,Group A
11,1:21.642,0.411,0.003,147.144,4.0,2,J. Daruvala,MP Motorsport,Monte Carlo,Qualifying Session,15:29:11,Round 6 ,2023-05-28,Group A
10,1:21.645,0.414,0.003,147.139,5.0,10,I. Hadjar,Hitech Pulse-Eight,Monte Carlo,Qualifying Session,15:29:41,Round 6 ,2023-05-28,Group A
11,1:21.820,0.589,0.175,146.824,6.0,24,K. Maini,Campos Racing,Monte Carlo,Qualifying Session,15:30:57,Round 6 ,2023-05-28,Group A
9,1:21.824,0.593,0.004,146.817,7.0,4,E. Fittipaldi,Carlin,Monte Carlo,Qualifying Session,15:29:53,Round 6 ,2023-05-28,Group A
9,1:22.201,0.970,0.377,146.144,8.0,8,O. Bearman,PREMA Racing,Monte Carlo,Qualifying Session,15:29:46,Round 6 ,2023-05-28,Group A
10,1:22.804,1.573,0.603,145.079,9.0,16,R. Nissany,PHM Racing by Charouz,Monte Carlo,Qualifying Session,15:29:33,Round 6 ,2023-05-28,Group A
6,1:23.340,2.109,0.536,144.146,10.0,12,A. Leclerc,DAMS,Monte Carlo,Qualifying Session,15:17:05,Round 6 ,2023-05-28,Group A
10,1:24.600,3.369,1.260,142.0,11.0,20,R. Stanek,Trident,Monte Carlo,Qualifying Session,15:29:29,Round 6 ,2023-05-28,Group A
8,1:23.546,-,-,200.67,1.0,8,O. Bearman,PREMA Racing,Barcelona,Qualifying Session,16:22:34,Round 7 ,2023-06-04,Unique
10,1:23.623,0.077,0.077,200.485,2.0,4,E. Fittipaldi,Carlin,Barcelona,Qualifying Session,16:15:17,Round 7 ,2023-06-04,Unique
7,1:23.656,0.110,0.033,200.406,3.0,14,J. Doohan,Invicta Virtuosi Racing,Barcelona,Qualifying Session,16:22:53,Round 7 ,2023-06-04,Unique
10,1:23.739,0.193,0.083,200.207,4.0,11,A. Iwasa,DAMS,Barcelona,Qualifying Session,16:21:49,Round 7 ,2023-06-04,Unique
11,1:23.744,0.198,0.005,200.195,5.0,5,T. Pourchaire,ART Grand Prix,Barcelona,Qualifying Session,16:15:07,Round 7 ,2023-06-04,Unique
9,1:23.923,0.377,0.179,199.768,6.0,1,D. Hauger,MP Motorsport,Barcelona,Qualifying Session,16:08:23,Round 7 ,2023-06-04,Unique
11,1:23.978,0.432,0.055,199.638,7.0,6,V. Martins,ART Grand Prix,Barcelona,Qualifying Session,16:15:14,Round 7 ,2023-06-04,Unique
8,1:24.009,0.463,0.031,199.564,8.0,7,F. Vesti,PREMA Racing,Barcelona,Qualifying Session,16:22:27,Round 7 ,2023-06-04,Unique
9,1:24.069,0.523,0.060,199.421,9.0,9,J. Crawford,Hitech Pulse-Eight,Barcelona,Qualifying Session,16:22:07,Round 7 ,2023-06-04,Unique
10,1:24.087,0.541,0.018,199.379,10.0,15,A. Cordeel,Invicta Virtuosi Racing,Barcelona,Qualifying Session,16:22:20,Round 7 ,2023-06-04,Unique
11,1:24.106,0.560,0.019,199.334,11.0,23,J. Correa,Van Amersfoort Racing,Barcelona,Qualifying Session,16:15:09,Round 7 ,2023-06-04,Unique
11,1:24.110,0.564,0.004,199.324,12.0,22,R. Verschoor,Van Amersfoort Racing,Barcelona,Qualifying Session,16:15:21,Round 7 ,2023-06-04,Unique
11,1:24.228,0.682,0.118,199.045,13.0,12,A. Leclerc,DAMS,Barcelona,Qualifying Session,16:21:53,Round 7 ,2023-06-04,Unique
10,1:24.244,0.698,0.016,199.007,14.0,24,K. Maini,Campos Racing,Barcelona,Qualifying Session,16:14:44,Round 7 ,2023-06-04,Unique
9,1:24.256,0.710,0.012,198.979,15.0,2,J. Daruvala,MP Motorsport,Barcelona,Qualifying Session,16:08:28,Round 7 ,2023-06-04,Unique
11,1:24.356,0.810,0.100,198.743,16.0,16,R. Nissany,PHM Racing by Charouz,Barcelona,Qualifying Session,16:15:28,Round 7 ,2023-06-04,Unique
12,1:24.497,0.951,0.141,198.411,17.0,25,R. Boschung,Campos Racing,Barcelona,Qualifying Session,16:17:54,Round 7 ,2023-06-04,Unique
10,1:24.500,0.954,0.003,198.404,18.0,20,R. Stanek,Trident,Barcelona,Qualifying Session,16:15:56,Round 7 ,2023-06-04,Unique
10,1:24.532,0.986,0.032,198.329,19.0,21,C. Novalak,Trident,Barcelona,Qualifying Session,16:21:55,Round 7 ,2023-06-04,Unique
11,1:24.566,1.020,0.034,198.249,20.0,10,I. Hadjar,Hitech Pulse-Eight,Barcelona,Qualifying Session,16:22:14,Round 7 ,2023-06-04,Unique
12,1:24.661,1.115,0.095,198.027,21.0,3,Z. Maloney,Carlin,Barcelona,Qualifying Session,16:00:25,Round 7 ,2023-06-04,Unique
13,1:24.803,1.257,0.142,197.695,22.0,17,B. Benavides,PHM Racing by Charouz,Barcelona,Qualifying Session,16:15:51,Round 7 ,2023-06-04,Unique
8,1:38.907,-,-,196.985,1.0,1,C. Leclerc,PREMA Racing,Sakhir,Qualifying Session,20:19:15,Round 1 ,2017-04-16,Unique
10,1:39.665,0.758,0.080,195.486,2.0,18,N. de Vries,Rapax,Sakhir,Qualifying Session,20:27:37,Round 1 ,2017-04-16,Unique
10,1:39.696,0.789,0.031,195.426,3.0,20,N. Nato,Pertamina Arden,Sakhir,Qualifying Session,20:10:36,Round 1 ,2017-04-16,Unique
10,1:39.948,1.041,0.252,194.933,4.0,5,L. Ghiotto,RUSSIAN TIME,Sakhir,Qualifying Session,20:11:07,Round 1 ,2017-04-16,Unique
11,1:39.585,0.678,-,195.643,5.0,2,A. Fuoco,PREMA Racing,Sakhir,Qualifying Session,20:10:12,Round 1 ,2017-04-16,Unique
10,1:40.011,1.104,0.063,194.81,6.0,7,N. Matsushita,ART Grand Prix,Sakhir,Qualifying Session,20:26:41,Round 1 ,2017-04-16,Unique
10,1:40.018,1.111,0.007,194.796,7.0,6,A. Markelov,RUSSIAN TIME,Sakhir,Qualifying Session,20:11:10,Round 1 ,2017-04-16,Unique
10,1:40.053,1.146,0.035,194.728,8.0,9,O. Rowland,DAMS,Sakhir,Qualifying Session,20:26:27,Round 1 ,2017-04-16,Unique
10,1:40.140,1.233,0.087,194.559,9.0,8,A. Albon,ART Grand Prix,Sakhir,Qualifying Session,20:11:19,Round 1 ,2017-04-16,Unique
11,1:40.168,1.261,0.028,194.505,10.0,14,S. Sette Câmara,MP Motorsport,Sakhir,Qualifying Session,20:26:44,Round 1 ,2017-04-16,Unique
10,1:40.201,1.294,0.033,194.441,11.0,15,J. King,MP Motorsport,Sakhir,Qualifying Session,20:10:21,Round 1 ,2017-04-16,Unique
11,1:40.262,1.355,0.061,194.322,12.0,19,J. Cecotto,Rapax,Sakhir,Qualifying Session,20:10:18,Round 1 ,2017-04-16,Unique
11,1:40.280,1.373,0.018,194.287,13.0,10,N. Latifi,DAMS,Sakhir,Qualifying Session,20:26:34,Round 1 ,2017-04-16,Unique
11,1:40.453,1.546,0.173,193.953,14.0,3,L. Delétraz,Racing Engineering,Sakhir,Qualifying Session,20:09:45,Round 1 ,2017-04-16,Unique
11,1:40.501,1.594,0.028,193.86,15.0,11,R. Boschung,Campos Racing,Sakhir,Qualifying Session,20:26:36,Round 1 ,2017-04-16,Unique
9,1:41.604,2.697,0.188,191.756,16.0,16,N. Jeffri,Trident,Sakhir,Qualifying Session,20:11:16,Round 1 ,2017-04-16,Unique
9,1:40.473,1.566,0.020,193.914,17.0,4,G. Malja,Racing Engineering,Sakhir,Qualifying Session,20:09:54,Round 1 ,2017-04-16,Unique
10,1:40.778,1.871,0.277,193.327,18.0,21,S. Gelael,Pertamina Arden,Sakhir,Qualifying Session,20:10:46,Round 1 ,2017-04-16,Unique
10,1:40.810,1.903,0.032,193.266,19.0,17,S. Canamasas,Trident,Sakhir,Qualifying Session,20:07:14,Round 1 ,2017-04-16,Unique
11,1:41.416,2.509,0.606,192.111,20.0,12,S. Coletti,Campos Racing,Sakhir,Qualifying Session,20:10:31,Round 1 ,2017-04-16,Unique
10,1:47.181,-,-,186.547,1.0,6,A. Markelov,RUSSIAN TIME,Yas Island,Qualifying Session,19:27:37,Round 11 ,2017-11-26,Unique
10,1:47.387,0.206,-,186.19,2.0,3,N. de Vries,Racing Engineering,Yas Island,Qualifying Session,19:28:46,Round 11 ,2017-11-26,Unique
11,1:47.575,0.394,0.188,185.864,3.0,2,A. Fuoco,PREMA Racing,Yas Island,Qualifying Session,19:27:51,Round 11 ,2017-11-26,Unique
9,1:47.617,0.436,0.042,185.792,4.0,9,O. Rowland,DAMS,Yas Island,Qualifying Session,19:29:05,Round 11 ,2017-11-26,Unique
10,1:47.676,0.495,0.059,185.69,5.0,20,N. Nato,Pertamina Arden,Yas Island,Qualifying Session,19:29:08,Round 11 ,2017-11-26,Unique
10,1:47.692,0.511,0.016,185.662,6.0,1,C. Leclerc,PREMA Racing,Yas Island,Qualifying Session,19:28:24,Round 11 ,2017-11-26,Unique
9,1:47.753,0.572,0.061,185.557,7.0,5,L. Ghiotto,RUSSIAN TIME,Yas Island,Qualifying Session,19:29:16,Round 11 ,2017-11-26,Unique
8,1:47.759,0.578,0.006,185.547,8.0,7,N. Matsushita,ART Grand Prix,Yas Island,Qualifying Session,19:28:06,Round 11 ,2017-11-26,Unique
10,1:47.824,0.643,0.065,185.435,9.0,14,S. Sette Câmara,MP Motorsport,Yas Island,Qualifying Session,19:28:04,Round 11 ,2017-11-26,Unique
10,1:48.127,0.946,0.170,184.915,10.0,12,Á. Palou,Campos Racing,Yas Island,Qualifying Session,19:28:28,Round 11 ,2017-11-26,Unique
9,1:48.201,1.020,0.074,184.789,11.0,10,N. Latifi,DAMS,Yas Island,Qualifying Session,19:30:21,Round 11 ,2017-11-26,Unique
10,1:48.212,1.031,0.011,184.77,12.0,18,L. Delétraz,Rapax,Yas Island,Qualifying Session,19:27:48,Round 11 ,2017-11-26,Unique
10,1:48.404,1.223,0.192,184.443,13.0,11,L. Norris,Campos Racing,Yas Island,Qualifying Session,19:28:15,Round 11 ,2017-11-26,Unique
10,1:48.476,1.295,0.072,184.32,14.0,15,J. King,MP Motorsport,Yas Island,Qualifying Session,19:27:58,Round 11 ,2017-11-26,Unique
10,1:48.538,1.357,0.062,184.215,15.0,17,S. Ferrucci,Trident,Yas Island,Qualifying Session,19:27:54,Round 11 ,2017-11-26,Unique
11,1:48.609,1.428,0.071,184.095,16.0,21,S. Gelael,Pertamina Arden,Yas Island,Qualifying Session,19:27:42,Round 11 ,2017-11-26,Unique
10,1:48.671,1.490,0.062,183.99,17.0,4,G. Malja,Racing Engineering,Yas Island,Qualifying Session,19:29:25,Round 11 ,2017-11-26,Unique
12,1:48.794,1.613,0.123,183.782,18.0,19,R. Merhi,Rapax,Yas Island,Qualifying Session,19:27:46,Round 11 ,2017-11-26,Unique
11,1:50.201,3.020,1.407,181.435,19.0,16,N. Jeffri,Trident,Yas Island,Qualifying Session,19:29:22,Round 11 ,2017-11-26,Unique
7,1:29.285,-,-,187.691,1.0,1,C. Leclerc,PREMA Racing,Barcelona,Qualifying Session,16:31:09,Round 2 ,2017-05-14,Unique
10,1:29.478,0.193,-,187.286,2.0,5,L. Ghiotto,RUSSIAN TIME,Barcelona,Qualifying Session,16:17:48,Round 2 ,2017-05-14,Unique
10,1:29.550,0.265,0.072,187.135,3.0,18,N. de Vries,Rapax,Barcelona,Qualifying Session,16:14:15,Round 2 ,2017-05-14,Unique
9,1:29.585,0.300,0.035,187.062,4.0,15,J. King,MP Motorsport,Barcelona,Qualifying Session,16:00:25,Round 2 ,2017-05-14,Unique
10,1:29.732,0.447,0.147,186.756,5.0,8,A. Albon,ART Grand Prix,Barcelona,Qualifying Session,16:30:36,Round 2 ,2017-05-14,Unique
9,1:29.744,0.459,0.012,186.731,6.0,9,O. Rowland,DAMS,Barcelona,Qualifying Session,16:30:24,Round 2 ,2017-05-14,Unique
7,1:29.790,0.505,0.046,186.635,7.0,20,N. Nato,Pertamina Arden,Barcelona,Qualifying Session,16:30:27,Round 2 ,2017-05-14,Unique
8,1:29.834,0.549,0.044,186.544,8.0,2,A. Fuoco,PREMA Racing,Barcelona,Qualifying Session,16:31:18,Round 2 ,2017-05-14,Unique
9,1:29.885,0.600,0.051,186.438,9.0,10,N. Latifi,DAMS,Barcelona,Qualifying Session,16:14:28,Round 2 ,2017-05-14,Unique
9,1:29.975,0.690,0.090,186.251,10.0,7,N. Matsushita,ART Grand Prix,Barcelona,Qualifying Session,16:00:49,Round 2 ,2017-05-14,Unique
10,1:30.046,0.761,0.071,186.104,11.0,3,L. Delétraz,Racing Engineering,Barcelona,Qualifying Session,16:30:08,Round 2 ,2017-05-14,Unique
10,1:30.065,0.780,0.019,186.065,12.0,11,R. Boschung,Campos Racing,Barcelona,Qualifying Session,16:31:13,Round 2 ,2017-05-14,Unique
8,1:30.177,0.892,0.112,185.834,13.0,6,A. Markelov,RUSSIAN TIME,Barcelona,Qualifying Session,16:01:40,Round 2 ,2017-05-14,Unique
10,1:30.231,0.946,0.054,185.723,14.0,14,S. Sette Câmara,MP Motorsport,Barcelona,Qualifying Session,16:00:34,Round 2 ,2017-05-14,Unique
8,1:30.389,1.104,0.158,185.398,15.0,12,R. Merhi,Campos Racing,Barcelona,Qualifying Session,16:31:04,Round 2 ,2017-05-14,Unique
9,1:30.441,1.156,0.052,185.292,16.0,19,J. Cecotto,Rapax,Barcelona,Qualifying Session,16:04:11,Round 2 ,2017-05-14,Unique
9,1:30.772,1.487,0.331,184.616,17.0,21,S. Gelael,Pertamina Arden,Barcelona,Qualifying Session,16:01:45,Round 2 ,2017-05-14,Unique
9,1:30.814,1.529,0.042,184.531,18.0,4,G. Malja,Racing Engineering,Barcelona,Qualifying Session,16:00:29,Round 2 ,2017-05-14,Unique
9,1:31.148,1.863,0.334,183.854,19.0,17,S. Canamasas,Trident,Barcelona,Qualifying Session,16:01:13,Round 2 ,2017-05-14,Unique
6,1:32.303,3.018,1.155,181.554,20.0,16,N. Jeffri,Trident,Barcelona,Qualifying Session,16:04:30,Round 2 ,2017-05-14,Unique
11,1:19.321,-,-,151.45,1.0,8,A. Albon,ART Grand Prix,Monte Carlo,Qualifying Session,16:52:46,Round 3 ,2017-05-27,Group B
10,1:19.647,0.326,-,150.83,2.0,6,A. Markelov,RUSSIAN TIME,Monte Carlo,Qualifying Session,16:55:23,Round 3 ,2017-05-27,Group B
8,1:19.803,0.482,0.156,150.535,3.0,20,N. Nato,Pertamina Arden,Monte Carlo,Qualifying Session,16:50:23,Round 3 ,2017-05-27,Group B
9,1:19.814,0.493,0.011,150.514,4.0,18,N. de Vries,Rapax,Monte Carlo,Qualifying Session,16:50:53,Round 3 ,2017-05-27,Group B
9,1:20.042,0.721,0.228,150.086,5.0,10,N. Latifi,DAMS,Monte Carlo,Qualifying Session,16:53:02,Round 3 ,2017-05-27,Group B
11,1:20.282,0.961,0.240,149.637,6.0,4,G. Malja,Racing Engineering,Monte Carlo,Qualifying Session,16:53:13,Round 3 ,2017-05-27,Group B
11,1:20.593,1.272,0.311,149.06,7.0,2,A. Fuoco,PREMA Racing,Monte Carlo,Qualifying Session,16:55:33,Round 3 ,2017-05-27,Group B
10,1:20.867,1.546,0.274,148.555,8.0,12,R. Visoiu,Campos Racing,Monte Carlo,Qualifying Session,16:53:41,Round 3 ,2017-05-27,Group B
11,1:21.239,1.918,0.372,147.874,9.0,16,N. Jeffri,Trident,Monte Carlo,Qualifying Session,16:52:52,Round 3 ,2017-05-27,Group B
11,1:21.271,1.950,0.032,147.816,10.0,14,S. Sette Câmara,MP Motorsport,Monte Carlo,Qualifying Session,16:53:09,Round 3 ,2017-05-27,Group B
10,1:19.309,-,-,151.473,1.0,1,C. Leclerc,PREMA Racing,Monte Carlo,Qualifying Session,16:29:15,Round 3 ,2017-05-27,Group A
9,1:19.541,0.232,-,151.031,2.0,9,O. Rowland,DAMS,Monte Carlo,Qualifying Session,16:26:26,Round 3 ,2017-05-27,Group A
10,1:19.922,0.613,0.381,150.311,3.0,7,N. Matsushita,ART Grand Prix,Monte Carlo,Qualifying Session,16:28:54,Round 3 ,2017-05-27,Group A
10,1:20.058,0.749,0.136,150.056,4.0,15,J. King,MP Motorsport,Monte Carlo,Qualifying Session,16:30:27,Round 3 ,2017-05-27,Group A
9,1:20.089,0.780,0.031,149.998,5.0,5,L. Ghiotto,RUSSIAN TIME,Monte Carlo,Qualifying Session,16:29:35,Round 3 ,2017-05-27,Group A
11,1:20.272,0.963,0.183,149.656,6.0,21,S. Gelael,Pertamina Arden,Monte Carlo,Qualifying Session,16:31:23,Round 3 ,2017-05-27,Group A
11,1:20.413,1.104,0.141,149.393,7.0,19,J. Cecotto,Rapax,Monte Carlo,Qualifying Session,16:24:31,Round 3 ,2017-05-27,Group A
11,1:20.415,1.106,0.002,149.39,8.0,17,S. Canamasas,Trident,Monte Carlo,Qualifying Session,16:29:29,Round 3 ,2017-05-27,Group A
12,1:21.592,2.283,1.177,147.235,9.0,3,L. Delétraz,Racing Engineering,Monte Carlo,Qualifying Session,16:30:32,Round 3 ,2017-05-27,Group A
10,1:21.664,2.355,0.072,147.105,10.0,11,R. Boschung,Campos Racing,Monte Carlo,Qualifying Session,16:29:20,Round 3 ,2017-05-27,Group A
10,1:52.129,-,-,192.731,1.0,1,C. Leclerc,PREMA Racing,Baku,Qualifying Session,15:42:09,Round 4 ,2017-06-25,Unique
9,1:52.697,0.568,-,191.76,2.0,7,N. Matsushita,ART Grand Prix,Baku,Qualifying Session,15:42:08,Round 4 ,2017-06-25,Unique
10,1:52.865,0.736,0.168,191.474,3.0,10,N. Latifi,DAMS,Baku,Qualifying Session,15:37:51,Round 4 ,2017-06-25,Unique
10,1:53.018,0.889,0.153,191.215,4.0,18,N. de Vries,Rapax,Baku,Qualifying Session,15:36:25,Round 4 ,2017-06-25,Unique
10,1:53.135,1.006,0.117,191.017,5.0,6,A. Markelov,RUSSIAN TIME,Baku,Qualifying Session,15:07:07,Round 4 ,2017-06-25,Unique
11,1:53.220,1.091,0.085,190.874,6.0,2,A. Fuoco,PREMA Racing,Baku,Qualifying Session,15:38:22,Round 4 ,2017-06-25,Unique
10,1:53.313,1.184,0.093,190.717,7.0,19,J. Cecotto,Rapax,Baku,Qualifying Session,15:06:59,Round 4 ,2017-06-25,Unique
13,1:53.354,1.225,0.041,190.648,8.0,17,S. Canamasas,Trident,Baku,Qualifying Session,15:37:00,Round 4 ,2017-06-25,Unique
11,1:53.479,1.350,0.125,190.438,9.0,9,O. Rowland,DAMS,Baku,Qualifying Session,15:26:07,Round 4 ,2017-06-25,Unique
10,1:53.670,1.541,0.191,190.118,10.0,12,R. Visoiu,Campos Racing,Baku,Qualifying Session,15:43:04,Round 4 ,2017-06-25,Unique
8,1:53.853,1.724,0.183,189.813,11.0,14,S. Sette Câmara,MP Motorsport,Baku,Qualifying Session,15:38:45,Round 4 ,2017-06-25,Unique
10,1:53.900,1.771,0.047,189.734,12.0,20,N. Nato,Pertamina Arden,Baku,Qualifying Session,15:42:45,Round 4 ,2017-06-25,Unique
10,1:54.032,1.903,0.132,189.515,13.0,21,S. Gelael,Pertamina Arden,Baku,Qualifying Session,15:40:38,Round 4 ,2017-06-25,Unique
10,1:54.286,2.157,0.254,189.094,14.0,4,G. Malja,Racing Engineering,Baku,Qualifying Session,15:39:15,Round 4 ,2017-06-25,Unique
10,1:54.295,2.166,0.009,189.079,15.0,15,J. King,MP Motorsport,Baku,Qualifying Session,15:36:49,Round 4 ,2017-06-25,Unique
10,1:54.339,2.210,0.044,189.006,16.0,11,R. Boschung,Campos Racing,Baku,Qualifying Session,15:37:47,Round 4 ,2017-06-25,Unique
13,1:54.384,2.255,0.045,188.932,17.0,8,S. Sirotkin,ART Grand Prix,Baku,Qualifying Session,15:36:54,Round 4 ,2017-06-25,Unique
11,1:54.688,2.559,0.304,188.431,18.0,3,L. Delétraz,Racing Engineering,Baku,Qualifying Session,15:42:53,Round 4 ,2017-06-25,Unique
11,1:54.857,2.728,0.169,188.153,19.0,16,N. Jeffri,Trident,Baku,Qualifying Session,15:37:39,Round 4 ,2017-06-25,Unique
14,1:13.396,-,-,211.793,1.0,1,C. Leclerc,PREMA Racing,Spielberg,Qualifying Session,16:21:12,Round 5 ,2017-07-09,Unique
14,1:13.776,0.380,0.040,210.702,2.0,2,A. Fuoco,PREMA Racing,Spielberg,Qualifying Session,16:23:33,Round 5 ,2017-07-09,Unique
15,1:13.888,0.492,0.112,210.383,3.0,8,A. Albon,ART Grand Prix,Spielberg,Qualifying Session,16:20:14,Round 5 ,2017-07-09,Unique
14,1:13.903,0.507,0.015,210.34,4.0,9,O. Rowland,DAMS,Spielberg,Qualifying Session,16:23:36,Round 5 ,2017-07-09,Unique
14,1:13.922,0.526,0.019,210.286,5.0,7,N. Matsushita,ART Grand Prix,Spielberg,Qualifying Session,16:20:24,Round 5 ,2017-07-09,Unique
15,1:14.034,0.638,0.112,209.968,6.0,18,N. de Vries,Rapax,Spielberg,Qualifying Session,16:20:19,Round 5 ,2017-07-09,Unique
14,1:14.180,0.784,0.146,209.555,7.0,5,L. Ghiotto,RUSSIAN TIME,Spielberg,Qualifying Session,16:22:34,Round 5 ,2017-07-09,Unique
14,1:14.193,0.797,0.013,209.518,8.0,10,N. Latifi,DAMS,Spielberg,Qualifying Session,16:24:01,Round 5 ,2017-07-09,Unique
14,1:14.203,0.807,0.010,209.49,9.0,20,N. Nato,Pertamina Arden,Spielberg,Qualifying Session,16:21:04,Round 5 ,2017-07-09,Unique
16,1:14.363,0.967,0.160,209.039,10.0,11,R. Boschung,Campos Racing,Spielberg,Qualifying Session,16:23:12,Round 5 ,2017-07-09,Unique
16,1:14.377,0.981,0.014,209.0,11.0,3,L. Delétraz,Racing Engineering,Spielberg,Qualifying Session,16:20:22,Round 5 ,2017-07-09,Unique
14,1:14.384,0.988,0.007,208.98,12.0,15,J. King,MP Motorsport,Spielberg,Qualifying Session,16:20:28,Round 5 ,2017-07-09,Unique
15,1:14.489,1.093,0.105,208.685,13.0,19,S. Canamasas,Rapax,Spielberg,Qualifying Session,16:01:39,Round 5 ,2017-07-09,Unique
16,1:14.534,1.138,0.045,208.559,14.0,6,A. Markelov,RUSSIAN TIME,Spielberg,Qualifying Session,16:20:07,Round 5 ,2017-07-09,Unique
15,1:14.555,1.159,0.021,208.501,15.0,21,S. Gelael,Pertamina Arden,Spielberg,Qualifying Session,16:23:55,Round 5 ,2017-07-09,Unique
14,1:14.643,1.247,0.088,208.255,16.0,17,R. Marciello,Trident,Spielberg,Qualifying Session,16:13:21,Round 5 ,2017-07-09,Unique
15,1:14.653,1.257,0.010,208.227,17.0,12,R. Visoiu,Campos Racing,Spielberg,Qualifying Session,16:21:15,Round 5 ,2017-07-09,Unique
17,1:14.672,1.276,0.019,208.174,18.0,16,N. Jeffri,Trident,Spielberg,Qualifying Session,16:20:59,Round 5 ,2017-07-09,Unique
16,1:15.121,1.725,0.449,206.93,19.0,4,G. Malja,Racing Engineering,Spielberg,Qualifying Session,16:21:59,Round 5 ,2017-07-09,Unique
9,1:26.731,0.463,-,181.845,1.0,9,O. Rowland,DAMS,Budapest,Qualifying Session,16:01:47,Round 7 ,2017-07-30,Unique
